1253|^|PH___PH - REP___00709448-0079-M03|^|"[{""Name"":""PH"",""Label"":""PH""},{""Name"":""pH - rep"",""Label"":""pH - rep""},{""Name"":""00709448-0079-M03"",""Label"":""00709448-0079-M03""}]"
1254|^|PH___PH - REP___00709448-0079-M04|^|"[{""Name"":""PH"",""Label"":""PH""},{""Name"":""pH - rep"",""Label"":""pH - rep""},{""Name"":""00709448-0079-M04"",""Label"":""00709448-0079-M04""}]"
1255|^|PH___PH - REP___00709448-0079-M05|^|"[{""Name"":""PH"",""Label"":""PH""},{""Name"":""pH - rep"",""Label"":""pH - rep""},{""Name"":""00709448-0079-M05"",""Label"":""00709448-0079-M05""}]"
1256|^|PH___PH - REP___00709448-0079-M06|^|"[{""Name"":""PH"",""Label"":""PH""},{""Name"":""pH - rep"",""Label"":""pH - rep""},{""Name"":""00709448-0079-M06"",""Label"":""00709448-0079-M06""}]"
1257|^|PH___PH - REP___00709448-0079-M07|^|"[{""Name"":""PH"",""Label"":""PH""},{""Name"":""pH - rep"",""Label"":""pH - rep""},{""Name"":""00709448-0079-M07"",""Label"":""00709448-0079-M07""}]"
1258|^|PH___PH - REP___00709448-0079-M08|^|"[{""Name"":""PH"",""Label"":""PH""},{""Name"":""pH - rep"",""Label"":""pH - rep""},{""Name"":""00709448-0079-M08"",""Label"":""00709448-0079-M08""}]"
1259|^|PH___PH - REP___00709448-0079-M09|^|"[{""Name"":""PH"",""Label"":""PH""},{""Name"":""pH - rep"",""Label"":""pH - rep""},{""Name"":""00709448-0079-M09"",""Label"":""00709448-0079-M09""}]"
1260|^|PH___PH - REP___00709448-0079-M10|^|"[{""Name"":""PH"",""Label"":""PH""},{""Name"":""pH - rep"",""Label"":""pH - rep""},{""Name"":""00709448-0079-M10"",""Label"":""00709448-0079-M10""}]"
1261|^|PH___PH - REP___00709448-0079-M11|^|"[{""Name"":""PH"",""Label"":""PH""},{""Name"":""pH - rep"",""Label"":""pH - rep""},{""Name"":""00709448-0079-M11"",""Label"":""00709448-0079-M11""}]"
1262|^|PS80___LOQ (CONCENTRATION)___00709448-0079-M01|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""LOQ (Concentration)"",""Label"":""LOQ (Concentration)""},{""Name"":""00709448-0079-M01"",""Label"":""00709448-0079-M01""}]"
1263|^|PS80___LOQ (CONCENTRATION)___00709448-0079-M02|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""LOQ (Concentration)"",""Label"":""LOQ (Concentration)""},{""Name"":""00709448-0079-M02"",""Label"":""00709448-0079-M02""}]"
1264|^|PS80___LOQ (CONCENTRATION)___00709448-0079-M03|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""LOQ (Concentration)"",""Label"":""LOQ (Concentration)""},{""Name"":""00709448-0079-M03"",""Label"":""00709448-0079-M03""}]"
1265|^|PS80___LOQ (CONCENTRATION)___00709448-0079-M04|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""LOQ (Concentration)"",""Label"":""LOQ (Concentration)""},{""Name"":""00709448-0079-M04"",""Label"":""00709448-0079-M04""}]"
1266|^|PS80___LOQ (CONCENTRATION)___00709448-0079-M05|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""LOQ (Concentration)"",""Label"":""LOQ (Concentration)""},{""Name"":""00709448-0079-M05"",""Label"":""00709448-0079-M05""}]"
1267|^|PS80___LOQ (CONCENTRATION)___00709448-0079-M06|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""LOQ (Concentration)"",""Label"":""LOQ (Concentration)""},{""Name"":""00709448-0079-M06"",""Label"":""00709448-0079-M06""}]"
1268|^|PS80___LOQ (CONCENTRATION)___00709448-0079-M07|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""LOQ (Concentration)"",""Label"":""LOQ (Concentration)""},{""Name"":""00709448-0079-M07"",""Label"":""00709448-0079-M07""}]"
1269|^|PS80___LOQ (CONCENTRATION)___00709448-0079-M08|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""LOQ (Concentration)"",""Label"":""LOQ (Concentration)""},{""Name"":""00709448-0079-M08"",""Label"":""00709448-0079-M08""}]"
1270|^|PS80___LOQ (CONCENTRATION)___00709448-0079-M09|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""LOQ (Concentration)"",""Label"":""LOQ (Concentration)""},{""Name"":""00709448-0079-M09"",""Label"":""00709448-0079-M09""}]"
1271|^|PS80___LOQ (CONCENTRATION)___00709448-0079-M10|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""LOQ (Concentration)"",""Label"":""LOQ (Concentration)""},{""Name"":""00709448-0079-M10"",""Label"":""00709448-0079-M10""}]"
1272|^|PS80___LOQ (CONCENTRATION)___00709448-0079-M11|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""LOQ (Concentration)"",""Label"":""LOQ (Concentration)""},{""Name"":""00709448-0079-M11"",""Label"":""00709448-0079-M11""}]"
1273|^|PS80___PS80___00709448-0079-M01|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""00709448-0079-M01"",""Label"":""00709448-0079-M01""}]"
1274|^|PS80___PS80___00709448-0079-M02|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""00709448-0079-M02"",""Label"":""00709448-0079-M02""}]"
1275|^|PS80___PS80___00709448-0079-M03|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""00709448-0079-M03"",""Label"":""00709448-0079-M03""}]"
1276|^|PS80___PS80___00709448-0079-M04|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""00709448-0079-M04"",""Label"":""00709448-0079-M04""}]"
1277|^|PS80___PS80___00709448-0079-M05|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""00709448-0079-M05"",""Label"":""00709448-0079-M05""}]"
1278|^|PS80___PS80___00709448-0079-M06|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""00709448-0079-M06"",""Label"":""00709448-0079-M06""}]"
1279|^|PS80___PS80___00709448-0079-M07|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""00709448-0079-M07"",""Label"":""00709448-0079-M07""}]"
1280|^|PS80___PS80___00709448-0079-M08|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""00709448-0079-M08"",""Label"":""00709448-0079-M08""}]"
1281|^|PS80___PS80___00709448-0079-M09|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""00709448-0079-M09"",""Label"":""00709448-0079-M09""}]"
1282|^|PS80___PS80___00709448-0079-M10|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""00709448-0079-M10"",""Label"":""00709448-0079-M10""}]"
1283|^|PS80___PS80___00709448-0079-M11|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""00709448-0079-M11"",""Label"":""00709448-0079-M11""}]"
1284|^|PS80___PS80 - REP___00709448-0079-M01|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80 - rep"",""Label"":""PS80 - rep""},{""Name"":""00709448-0079-M01"",""Label"":""00709448-0079-M01""}]"
1285|^|PS80___PS80 - REP___00709448-0079-M02|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80 - rep"",""Label"":""PS80 - rep""},{""Name"":""00709448-0079-M02"",""Label"":""00709448-0079-M02""}]"
1286|^|PS80___PS80 - REP___00709448-0079-M03|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80 - rep"",""Label"":""PS80 - rep""},{""Name"":""00709448-0079-M03"",""Label"":""00709448-0079-M03""}]"
1287|^|PS80___PS80 - REP___00709448-0079-M04|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80 - rep"",""Label"":""PS80 - rep""},{""Name"":""00709448-0079-M04"",""Label"":""00709448-0079-M04""}]"
1288|^|PS80___PS80 - REP___00709448-0079-M05|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80 - rep"",""Label"":""PS80 - rep""},{""Name"":""00709448-0079-M05"",""Label"":""00709448-0079-M05""}]"
1289|^|PS80___PS80 - REP___00709448-0079-M06|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80 - rep"",""Label"":""PS80 - rep""},{""Name"":""00709448-0079-M06"",""Label"":""00709448-0079-M06""}]"
1290|^|PS80___PS80 - REP___00709448-0079-M07|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80 - rep"",""Label"":""PS80 - rep""},{""Name"":""00709448-0079-M07"",""Label"":""00709448-0079-M07""}]"
1291|^|PS80___PS80 - REP___00709448-0079-M08|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80 - rep"",""Label"":""PS80 - rep""},{""Name"":""00709448-0079-M08"",""Label"":""00709448-0079-M08""}]"
1292|^|PS80___PS80 - REP___00709448-0079-M09|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80 - rep"",""Label"":""PS80 - rep""},{""Name"":""00709448-0079-M09"",""Label"":""00709448-0079-M09""}]"
1293|^|PS80___PS80 - REP___00709448-0079-M10|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80 - rep"",""Label"":""PS80 - rep""},{""Name"":""00709448-0079-M10"",""Label"":""00709448-0079-M10""}]"
1294|^|PS80___PS80 - REP___00709448-0079-M11|^|"[{""Name"":""PS80"",""Label"":""PS80""},{""Name"":""PS80 - rep"",""Label"":""PS80 - rep""},{""Name"":""00709448-0079-M11"",""Label"":""00709448-0079-M11""}]"
1295|^|SEC___MONOMER___00709448-0079-M01|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Monomer"",""Label"":""Monomer""},{""Name"":""00709448-0079-M01"",""Label"":""00709448-0079-M01""}]"
1296|^|SEC___MONOMER___00709448-0079-M02|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Monomer"",""Label"":""Monomer""},{""Name"":""00709448-0079-M02"",""Label"":""00709448-0079-M02""}]"
1297|^|SEC___MONOMER___00709448-0079-M03|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Monomer"",""Label"":""Monomer""},{""Name"":""00709448-0079-M03"",""Label"":""00709448-0079-M03""}]"
1298|^|SEC___MONOMER___00709448-0079-M04|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Monomer"",""Label"":""Monomer""},{""Name"":""00709448-0079-M04"",""Label"":""00709448-0079-M04""}]"
1299|^|SEC___MONOMER___00709448-0079-M05|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Monomer"",""Label"":""Monomer""},{""Name"":""00709448-0079-M05"",""Label"":""00709448-0079-M05""}]"
1300|^|SEC___MONOMER___00709448-0079-M06|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Monomer"",""Label"":""Monomer""},{""Name"":""00709448-0079-M06"",""Label"":""00709448-0079-M06""}]"
1301|^|SEC___MONOMER___00709448-0079-M07|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Monomer"",""Label"":""Monomer""},{""Name"":""00709448-0079-M07"",""Label"":""00709448-0079-M07""}]"
1302|^|SEC___MONOMER___00709448-0079-M08|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Monomer"",""Label"":""Monomer""},{""Name"":""00709448-0079-M08"",""Label"":""00709448-0079-M08""}]"
1303|^|SEC___MONOMER___00709448-0079-M09|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Monomer"",""Label"":""Monomer""},{""Name"":""00709448-0079-M09"",""Label"":""00709448-0079-M09""}]"
1304|^|SEC___MONOMER___00709448-0079-M10|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Monomer"",""Label"":""Monomer""},{""Name"":""00709448-0079-M10"",""Label"":""00709448-0079-M10""}]"
1305|^|SEC___MONOMER___00709448-0079-M11|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Monomer"",""Label"":""Monomer""},{""Name"":""00709448-0079-M11"",""Label"":""00709448-0079-M11""}]"
1306|^|SEC___TOTAL HMMS___00709448-0079-M01|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total HMMS"",""Label"":""Total HMMS""},{""Name"":""00709448-0079-M01"",""Label"":""00709448-0079-M01""}]"
1307|^|SEC___TOTAL HMMS___00709448-0079-M02|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total HMMS"",""Label"":""Total HMMS""},{""Name"":""00709448-0079-M02"",""Label"":""00709448-0079-M02""}]"
1308|^|SEC___TOTAL HMMS___00709448-0079-M03|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total HMMS"",""Label"":""Total HMMS""},{""Name"":""00709448-0079-M03"",""Label"":""00709448-0079-M03""}]"
1309|^|SEC___TOTAL HMMS___00709448-0079-M04|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total HMMS"",""Label"":""Total HMMS""},{""Name"":""00709448-0079-M04"",""Label"":""00709448-0079-M04""}]"
1310|^|SEC___TOTAL HMMS___00709448-0079-M05|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total HMMS"",""Label"":""Total HMMS""},{""Name"":""00709448-0079-M05"",""Label"":""00709448-0079-M05""}]"
1311|^|SEC___TOTAL HMMS___00709448-0079-M06|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total HMMS"",""Label"":""Total HMMS""},{""Name"":""00709448-0079-M06"",""Label"":""00709448-0079-M06""}]"
1312|^|SEC___TOTAL HMMS___00709448-0079-M07|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total HMMS"",""Label"":""Total HMMS""},{""Name"":""00709448-0079-M07"",""Label"":""00709448-0079-M07""}]"
1313|^|SEC___TOTAL HMMS___00709448-0079-M08|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total HMMS"",""Label"":""Total HMMS""},{""Name"":""00709448-0079-M08"",""Label"":""00709448-0079-M08""}]"
1314|^|SEC___TOTAL HMMS___00709448-0079-M09|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total HMMS"",""Label"":""Total HMMS""},{""Name"":""00709448-0079-M09"",""Label"":""00709448-0079-M09""}]"
1315|^|SEC___TOTAL HMMS___00709448-0079-M10|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total HMMS"",""Label"":""Total HMMS""},{""Name"":""00709448-0079-M10"",""Label"":""00709448-0079-M10""}]"
1316|^|SEC___TOTAL HMMS___00709448-0079-M11|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total HMMS"",""Label"":""Total HMMS""},{""Name"":""00709448-0079-M11"",""Label"":""00709448-0079-M11""}]"
1317|^|SEC___TOTAL LMMS___00709448-0079-M01|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total LMMS"",""Label"":""Total LMMS""},{""Name"":""00709448-0079-M01"",""Label"":""00709448-0079-M01""}]"
1318|^|SEC___TOTAL LMMS___00709448-0079-M02|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total LMMS"",""Label"":""Total LMMS""},{""Name"":""00709448-0079-M02"",""Label"":""00709448-0079-M02""}]"
1319|^|SEC___TOTAL LMMS___00709448-0079-M03|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total LMMS"",""Label"":""Total LMMS""},{""Name"":""00709448-0079-M03"",""Label"":""00709448-0079-M03""}]"
1320|^|SEC___TOTAL LMMS___00709448-0079-M04|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total LMMS"",""Label"":""Total LMMS""},{""Name"":""00709448-0079-M04"",""Label"":""00709448-0079-M04""}]"
1321|^|SEC___TOTAL LMMS___00709448-0079-M05|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total LMMS"",""Label"":""Total LMMS""},{""Name"":""00709448-0079-M05"",""Label"":""00709448-0079-M05""}]"
1322|^|SEC___TOTAL LMMS___00709448-0079-M06|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total LMMS"",""Label"":""Total LMMS""},{""Name"":""00709448-0079-M06"",""Label"":""00709448-0079-M06""}]"
1323|^|SEC___TOTAL LMMS___00709448-0079-M07|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total LMMS"",""Label"":""Total LMMS""},{""Name"":""00709448-0079-M07"",""Label"":""00709448-0079-M07""}]"
1324|^|SEC___TOTAL LMMS___00709448-0079-M08|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total LMMS"",""Label"":""Total LMMS""},{""Name"":""00709448-0079-M08"",""Label"":""00709448-0079-M08""}]"
1325|^|SEC___TOTAL LMMS___00709448-0079-M09|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total LMMS"",""Label"":""Total LMMS""},{""Name"":""00709448-0079-M09"",""Label"":""00709448-0079-M09""}]"
1326|^|SEC___TOTAL LMMS___00709448-0079-M10|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total LMMS"",""Label"":""Total LMMS""},{""Name"":""00709448-0079-M10"",""Label"":""00709448-0079-M10""}]"
1327|^|SEC___TOTAL LMMS___00709448-0079-M11|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total LMMS"",""Label"":""Total LMMS""},{""Name"":""00709448-0079-M11"",""Label"":""00709448-0079-M11""}]"
1328|^|SEC___TOTAL MONOMER___00709448-0079-M01|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M01"",""Label"":""00709448-0079-M01""}]"
1329|^|SEC___TOTAL MONOMER___00709448-0079-M02|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M02"",""Label"":""00709448-0079-M02""}]"
1330|^|SEC___TOTAL MONOMER___00709448-0079-M03|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M03"",""Label"":""00709448-0079-M03""}]"
1331|^|SEC___TOTAL MONOMER___00709448-0079-M04|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M04"",""Label"":""00709448-0079-M04""}]"
1332|^|SEC___TOTAL MONOMER___00709448-0079-M05|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M05"",""Label"":""00709448-0079-M05""}]"
1333|^|SEC___TOTAL MONOMER___00709448-0079-M06|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M06"",""Label"":""00709448-0079-M06""}]"
1334|^|SEC___TOTAL MONOMER___00709448-0079-M07|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M07"",""Label"":""00709448-0079-M07""}]"
1335|^|SEC___TOTAL MONOMER___00709448-0079-M08|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M08"",""Label"":""00709448-0079-M08""}]"
1336|^|SEC___TOTAL MONOMER___00709448-0079-M09|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M09"",""Label"":""00709448-0079-M09""}]"
1337|^|SEC___TOTAL MONOMER___00709448-0079-M10|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M10"",""Label"":""00709448-0079-M10""}]"
1338|^|SEC___TOTAL MONOMER___00709448-0079-M11|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M11"",""Label"":""00709448-0079-M11""}]"
1339|^|SUCROSE___SUCROSE___00709448-0079-M01|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M01"",""Label"":""00709448-0079-M01""}]"
1340|^|SUCROSE___SUCROSE___00709448-0079-M02|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M02"",""Label"":""00709448-0079-M02""}]"
1341|^|SUCROSE___SUCROSE___00709448-0079-M03|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M03"",""Label"":""00709448-0079-M03""}]"
1342|^|SUCROSE___SUCROSE___00709448-0079-M04|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M04"",""Label"":""00709448-0079-M04""}]"
1343|^|SUCROSE___SUCROSE___00709448-0079-M05|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M05"",""Label"":""00709448-0079-M05""}]"
1344|^|SUCROSE___SUCROSE___00709448-0079-M06|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M06"",""Label"":""00709448-0079-M06""}]"
1345|^|SUCROSE___SUCROSE___00709448-0079-M07|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M07"",""Label"":""00709448-0079-M07""}]"
1346|^|SUCROSE___SUCROSE___00709448-0079-M08|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M08"",""Label"":""00709448-0079-M08""}]"
1347|^|SUCROSE___SUCROSE___00709448-0079-M09|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M09"",""Label"":""00709448-0079-M09""}]"
1348|^|SUCROSE___SUCROSE___00709448-0079-M10|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M10"",""Label"":""00709448-0079-M10""}]"
1349|^|SUCROSE___SUCROSE___00709448-0079-M11|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M11"",""Label"":""00709448-0079-M11""}]"
1350|^|SUCROSE___SUCROSE - REP___00709448-0079-M01|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M01"",""Label"":""00709448-0079-M01""}]"
1351|^|SUCROSE___SUCROSE - REP___00709448-0079-M02|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M02"",""Label"":""00709448-0079-M02""}]"
1352|^|SUCROSE___SUCROSE - REP___00709448-0079-M03|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M03"",""Label"":""00709448-0079-M03""}]"
1353|^|SUCROSE___SUCROSE - REP___00709448-0079-M04|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M04"",""Label"":""00709448-0079-M04""}]"
1354|^|SUCROSE___SUCROSE - REP___00709448-0079-M05|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M05"",""Label"":""00709448-0079-M05""}]"
1355|^|SUCROSE___SUCROSE - REP___00709448-0079-M06|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M06"",""Label"":""00709448-0079-M06""}]"
1356|^|SUCROSE___SUCROSE - REP___00709448-0079-M07|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M07"",""Label"":""00709448-0079-M07""}]"
1357|^|SUCROSE___SUCROSE - REP___00709448-0079-M08|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M08"",""Label"":""00709448-0079-M08""}]"
1358|^|SUCROSE___SUCROSE - REP___00709448-0079-M09|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M09"",""Label"":""00709448-0079-M09""}]"
1359|^|SUCROSE___SUCROSE - REP___00709448-0079-M10|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M10"",""Label"":""00709448-0079-M10""}]"
1360|^|SUCROSE___SUCROSE - REP___00709448-0079-M11|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M11"",""Label"":""00709448-0079-M11""}]"
1361|^|APPEARANCE_COMBO___CLARITY___00709448-0079-M01|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Clarity"",""Label"":""Clarity""},{""Name"":""00709448-0079-M01"",""Label"":""00709448-0079-M01""}]"
1362|^|APPEARANCE_COMBO___CLARITY___00709448-0079-M02|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Clarity"",""Label"":""Clarity""},{""Name"":""00709448-0079-M02"",""Label"":""00709448-0079-M02""}]"
1363|^|APPEARANCE_COMBO___CLARITY___00709448-0079-M03|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Clarity"",""Label"":""Clarity""},{""Name"":""00709448-0079-M03"",""Label"":""00709448-0079-M03""}]"
1364|^|APPEARANCE_COMBO___CLARITY___00709448-0079-M04|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Clarity"",""Label"":""Clarity""},{""Name"":""00709448-0079-M04"",""Label"":""00709448-0079-M04""}]"
